date,motelId,LoSa,price
04-16-02-2016,0000006,US,0.80
06-08-02-2016,0000007,US,0.00
20-03-05-2016,0000004,MX,0.43
09-31-07-2016,0000004,CA,0.73
21-29-07-2016,0000003,MX,1.21
21-28-07-2016,0000003,CA,0.91
16-26-04-2016,0000003,CA,1.79
00-24-04-2016,0000006,US,2.03
23-23-07-2016,0000010,MX,0.39
21-23-07-2016,0000006,US,0.89
17-23-07-2016,0000002,MX,1.72
16-17-07-2016,0000002,MX,0.75
14-17-07-2016,0000005,MX,0.00
16-14-07-2016,0000008,US,1.90
18-13-07-2016,0000004,CA,0.71
14-26-01-2016,0000008,CA,1.28
00-01-07-2016,0000004,US,1.06
13-13-04-2016,0000005,CA,0.75
07-12-04-2016,0000002,MX,1.22
01-12-04-2016,0000007,US,2.01
02-16-01-2016,0000007,MX,0.74
11-18-10-2015,0000002,MX,1.33
14-14-01-2016,0000004,CA,0.00
22-06-04-2016,0000005,US,1.18
15-13-10-2015,0000007,CA,1.00
01-05-04-2016,0000002,CA,0.65
07-31-03-2016,0000001,CA,0.79
05-22-06-2016,0000001,CA,0.83
13-06-01-2016,0000002,CA,0.65
12-18-06-2016,0000002,CA,1.25
06-18-06-2016,0000003,US,0.68
21-04-01-2016,0000004,MX,0.89
13-06-10-2015,0000006,CA,1.81
11-03-10-2015,0000006,CA,1.41
18-02-10-2015,0000004,US,0.58
10-27-05-2016,0000007,US,0.00
19-19-09-2015,0000009,MX,1.96
17-17-09-2015,0000002,CA,0.00
11-17-09-2015,0000002,US,1.28
10-15-09-2015,0000002,MX,0.86
14-07-09-2015,0000007,US,1.74
00-03-09-2015,0000003,US,1.06
06-23-03-2016,0000002,CA,1.47
00-23-03-2016,0000003,US,0.83
19-22-03-2016,0000006,US,0.56
22-20-03-2016,0000001,MX,0.46
08-14-03-2016,0000001,CA,1.97
19-18-12-2015,0000008,CA,1.35
15-05-12-2015,0000006,MX,2.05
10-03-12-2015,0000007,US,1.41
01-02-12-2015,0000004,MX,1.46
18-25-11-2015,0000004,CA,0.81
04-14-11-2015,0000008,MX,0.59
21-17-05-2016,0000001,MX,0.69
12-16-05-2016,0000002,CA,1.31
05-15-05-2016,0000004,CA,0.48
15-07-05-2016,0000009,CA,1.46
00-03-03-2016,0000001,CA,0.43
18-09-11-2015,0000002,MX,1.77
08-29-02-2016,0000005,MX,0.67
04-28-02-2016,0000006,MX,0.73
20-17-02-2016,0000003,MX,0.43
19-14-02-2016,0000009,CA,0.89
07-11-02-2016,0000007,US,0.90
15-03-11-2015,0000001,MX,1.55
18-01-11-2015,0000008,CA,1.90
17-30-04-2016,0000007,MX,1.72
18-20-07-2016,0000009,CA,1.38
22-31-01-2016,0000001,US,0.54
19-13-07-2016,0000007,US,1.11
01-28-01-2016,0000001,MX,1.41
13-09-07-2016,0000001,MX,1.86
16-08-07-2016,0000008,CA,1.96
16-24-10-2015,0000009,US,1.15
17-05-07-2016,0000006,US,1.97
13-05-07-2016,0000010,MX,0.95
03-17-04-2016,0000005,US,0.00
05-22-10-2015,0000006,CA,2.02
16-20-10-2015,0000005,US,1.52
07-29-06-2016,0000010,MX,0.58
05-14-01-2016,0000007,CA,0.67
01-01-04-2016,0000006,US,1.44
07-31-03-2016,0000010,US,1.98
00-10-10-2015,0000009,CA,1.57
04-29-03-2016,0000001,US,0.87
06-28-03-2016,0000007,MX,1.06
08-25-03-2016,0000003,US,0.00
08-22-06-2016,0000006,US,2.00
01-21-06-2016,0000007,MX,0.00
16-06-01-2016,0000010,US,1.47
19-13-06-2016,0000002,CA,1.60
18-13-06-2016,0000004,US,1.93
23-26-12-2015,0000008,MX,1.00
11-26-12-2015,0000005,US,1.77
11-25-12-2015,0000004,US,1.32
21-27-09-2015,0000002,MX,2.02
07-11-06-2016,0000007,CA,1.35
20-02-06-2016,0000007,MX,2.06
13-31-05-2016,0000002,CA,0.70
02-30-05-2016,0000003,CA,1.22
16-29-05-2016,0000010,US,0.00
11-22-09-2015,0000002,MX,1.83
03-20-09-2015,0000009,US,0.39
21-17-09-2015,0000008,US,0.54
03-16-09-2015,0000001,MX,2.02
10-12-09-2015,0000004,MX,2.04
01-10-09-2015,0000010,US,1.91
00-10-09-2015,0000001,US,1.33
02-05-09-2015,0000002,CA,1.48
14-19-12-2015,0000008,US,1.46
04-06-12-2015,0000004,MX,1.46
15-14-11-2015,0000009,US,0.00
12-28-08-2015,0000005,CA,1.27
21-26-08-2015,0000004,US,0.76
20-18-05-2016,0000007,MX,0.70
18-13-05-2016,0000008,MX,0.51
23-12-05-2016,0000002,MX,2.05
03-11-05-2016,0000010,US,0.96
12-09-05-2016,0000001,CA,0.43
05-08-05-2016,0000001,US,1.21
10-21-08-2015,0000004,CA,1.46
09-18-08-2015,0000006,MX,1.53
12-13-08-2015,0000010,MX,0.60
21-12-08-2015,0000009,CA,1.64
13-12-08-2015,0000007,US,1.47
13-09-03-2016,0000007,CA,0.49
00-04-03-2016,0000006,US,2.05
19-03-03-2016,0000009,CA,1.06
10-02-03-2016,0000008,MX,1.01
02-20-02-2016,0000006,CA,1.22
16-09-02-2016,0000007,US,1.91
10-09-02-2016,0000010,CA,0.44
10-03-08-2016,0000010,MX,0.63
16-05-05-2016,0000003,CA,1.60
10-05-05-2016,0000001,MX,0.33
20-02-02-2016,0000002,CA,0.65
00-01-05-2016,0000001,CA,0.39
21-29-07-2016,0000003,US,0.88
11-26-04-2016,0000010,CA,1.64
16-23-07-2016,0000005,US,1.58
22-31-01-2016,0000001,MX,1.77
08-31-01-2016,0000003,MX,0.31
13-23-01-2016,0000009,CA,1.01
23-22-01-2016,0000004,CA,0.48
18-12-07-2016,0000008,US,1.16
07-30-10-2015,0000005,CA,0.31
07-27-10-2015,0000005,MX,1.56
20-26-10-2015,0000008,CA,1.12
05-05-07-2016,0000007,CA,1.71
13-22-10-2015,0000006,US,0.77
05-22-10-2015,0000006,US,1.29
07-16-04-2016,0000002,US,0.58
05-15-04-2016,0000009,US,1.73
01-07-04-2016,0000009,MX,0.65
20-03-04-2016,0000005,MX,0.00
12-31-03-2016,0000009,US,1.28
01-30-03-2016,0000001,MX,0.50
10-07-01-2016,0000007,CA,0.81
03-20-06-2016,0000005,MX,0.62
16-19-06-2016,0000004,CA,0.00
16-05-01-2016,0000004,MX,1.98
02-07-10-2015,0000002,CA,0.60
01-29-12-2015,0000009,CA,0.80
18-26-09-2015,0000004,US,2.02
08-27-05-2016,0000005,US,1.75
13-22-09-2015,0000005,MX,0.40
19-19-09-2015,0000009,CA,1.78
13-12-09-2015,0000005,US,1.74
01-06-09-2015,0000010,MX,0.00
09-05-09-2015,0000009,US,0.61
13-23-03-2016,0000002,US,0.79
04-18-03-2016,0000008,CA,2.05
05-19-12-2015,0000006,US,1.29
21-18-12-2015,0000007,US,0.00
09-08-12-2015,0000006,CA,0.30
09-29-11-2015,0000005,US,1.57
21-25-08-2015,0000005,MX,0.00
08-20-05-2016,0000007,CA,0.88
12-17-08-2015,0000006,MX,1.72
16-10-08-2015,0000002,CA,1.00
07-09-03-2016,0000005,CA,1.88
16-08-03-2016,0000004,CA,1.46
06-07-03-2016,0000008,US,1.73
03-29-02-2016,0000004,US,1.95
10-27-02-2016,0000006,US,0.00
00-25-02-2016,0000006,MX,0.92
02-21-02-2016,0000009,MX,2.02
07-19-02-2016,0000007,US,1.04
18-15-02-2016,0000010,CA,0.60
22-13-02-2016,0000004,MX,0.53
10-12-02-2016,0000006,MX,0.68
18-09-02-2016,0000006,US,1.40
03-06-11-2015,0000003,US,0.62
13-03-05-2016,0000001,US,0.35
14-02-11-2015,0000008,US,0.31
02-27-04-2016,0000009,CA,0.00
23-31-10-2015,0000003,US,0.71
03-27-01-2016,0000004,MX,1.33
07-24-01-2016,0000008,US,0.40
02-12-07-2016,0000003,MX,0.00
07-27-10-2015,0000002,CA,1.38
04-08-07-2016,0000004,US,1.34
20-06-07-2016,0000010,MX,1.66
11-22-10-2015,0000001,CA,0.78
02-20-01-2016,0000010,MX,0.97
23-29-06-2016,0000008,CA,0.84
08-09-04-2016,0000002,MX,0.00
19-13-10-2015,0000008,MX,0.53
22-04-04-2016,0000002,US,0.82
11-09-01-2016,0000008,CA,1.08
21-11-10-2015,0000005,CA,0.81
02-31-03-2016,0000005,MX,1.88
15-23-06-2016,0000003,MX,1.98
08-23-06-2016,0000003,US,1.05
23-05-01-2016,0000006,US,2.05
07-05-01-2016,0000002,US,1.37
00-05-01-2016,0000001,CA,1.25
15-06-10-2015,0000001,CA,0.93
05-27-12-2015,0000006,US,1.40
13-26-12-2015,0000009,US,1.24
13-25-12-2015,0000005,MX,0.81
20-28-09-2015,0000007,CA,1.69
05-26-09-2015,0000008,US,1.45
14-10-06-2016,0000005,MX,1.55
07-06-06-2016,0000003,MX,0.86
19-23-09-2015,0000004,MX,2.04
09-20-09-2015,0000010,MX,1.91
09-16-09-2015,0000005,MX,1.63
13-15-09-2015,0000001,CA,0.00
09-15-09-2015,0000004,CA,0.69
02-03-09-2015,0000008,CA,1.47
21-22-03-2016,0000010,CA,1.30
01-18-12-2015,0000002,US,0.66
23-14-12-2015,0000003,US,1.00
02-11-12-2015,0000002,MX,1.58
02-09-12-2015,0000007,CA,1.55
05-08-12-2015,0000001,MX,1.19
02-30-11-2015,0000002,US,0.00
18-29-11-2015,0000002,MX,1.32
22-28-11-2015,0000009,CA,0.00
21-17-11-2015,0000007,CA,1.41
15-16-11-2015,0000009,US,1.03
18-15-11-2015,0000005,US,1.24
16-13-11-2015,0000006,US,0.74
08-22-05-2016,0000010,US,1.35
16-20-05-2016,0000002,MX,0.00
16-19-05-2016,0000009,CA,1.85
15-16-05-2016,0000009,US,1.96
10-15-05-2016,0000003,US,1.41
12-18-08-2015,0000003,MX,1.04
07-17-08-2015,0000001,CA,0.43
05-13-08-2015,0000001,US,2.10
18-05-03-2016,0000007,MX,0.00
19-04-03-2016,0000010,US,1.49
01-12-11-2015,0000007,MX,1.98
03-01-03-2016,0000002,US,1.23
20-19-02-2016,0000002,CA,1.40
05-14-02-2016,0000006,MX,1.41
15-04-05-2016,0000001,MX,0.00
19-21-04-2016,0000001,CA,2.00
12-17-07-2016,0000001,US,2.01
17-28-01-2016,0000010,US,0.99
18-17-04-2016,0000010,US,0.42
00-24-01-2016,0000007,CA,1.88
22-22-01-2016,0000003,MX,0.36
19-05-07-2016,0000004,MX,2.00
06-20-01-2016,0000002,US,0.64
10-01-07-2016,0000002,MX,0.00
21-15-04-2016,0000004,CA,0.33
05-29-06-2016,0000006,CA,0.52
22-16-01-2016,0000001,MX,1.51
13-11-04-2016,0000009,MX,1.04
06-10-04-2016,0000001,US,0.91
14-17-10-2015,0000004,US,0.80
14-13-01-2016,0000007,CA,0.86
16-10-01-2016,0000010,US,1.53
07-05-04-2016,0000009,US,0.37
06-10-01-2016,0000001,US,0.33
06-10-01-2016,0000008,US,1.51
20-11-10-2015,0000007,US,1.87
23-25-03-2016,0000002,MX,2.08
06-27-06-2016,0000007,MX,0.70
06-23-06-2016,0000001,MX,0.95
01-22-06-2016,0000009,MX,0.52
14-06-01-2016,0000005,US,0.39
15-18-06-2016,0000008,MX,1.06
23-03-01-2016,0000001,US,0.40
07-05-10-2015,0000003,US,0.00
08-02-10-2015,0000007,US,0.73
08-01-10-2015,0000001,CA,0.35
09-12-06-2016,0000001,US,1.18
08-12-06-2016,0000002,CA,0.52
21-10-06-2016,0000008,CA,2.07
11-10-06-2016,0000005,MX,1.98
07-03-06-2016,0000004,US,1.32
13-02-06-2016,0000007,CA,1.80
12-18-09-2015,0000009,CA,1.90
11-11-09-2015,0000001,MX,1.51
00-08-09-2015,0000002,US,1.81
00-17-12-2015,0000003,US,1.09
03-22-11-2015,0000007,US,1.63
01-22-11-2015,0000002,CA,1.26
15-31-08-2015,0000006,US,2.04
17-27-08-2015,0000003,MX,1.01
18-15-05-2016,0000005,US,1.99
18-14-05-2016,0000003,MX,1.95
19-13-05-2016,0000002,MX,0.00
11-08-05-2016,0000004,US,0.00
20-15-08-2015,0000010,US,1.90
03-15-08-2015,0000006,MX,1.69
19-07-03-2016,0000008,US,1.28
12-06-03-2016,0000004,MX,2.06
08-03-03-2016,0000004,MX,1.83
18-01-03-2016,0000001,CA,0.37
11-18-02-2016,0000005,MX,2.05
11-06-02-2016,0000003,MX,1.51
21-05-05-2016,0000005,MX,0.42
03-05-11-2015,0000010,US,0.73
04-04-11-2015,0000001,US,1.60
14-03-11-2015,0000008,CA,1.66
20-01-05-2016,0000002,US,1.93
22-26-04-2016,0000007,CA,0.49
23-19-07-2016,0000009,US,1.55
03-31-01-2016,0000002,CA,1.59
20-16-07-2016,0000008,US,1.60
18-29-01-2016,0000006,US,0.42
09-24-01-2016,0000006,US,1.61
07-17-04-2016,0000009,MX,2.00
17-19-01-2016,0000001,CA,0.92
20-30-06-2016,0000009,CA,1.64
05-29-06-2016,0000006,US,2.03
21-12-04-2016,0000004,US,0.82
20-16-01-2016,0000003,MX,0.86
02-06-04-2016,0000003,MX,0.69
16-02-04-2016,0000006,CA,0.40
11-28-03-2016,0000009,MX,0.32
01-21-06-2016,0000010,US,0.80
04-19-06-2016,0000005,US,0.91
22-08-10-2015,0000009,US,2.04
05-08-10-2015,0000004,US,0.46
06-13-06-2016,0000001,MX,1.66
09-27-12-2015,0000005,CA,1.62
21-26-09-2015,0000001,CA,0.48
01-14-09-2015,0000009,MX,1.64
04-06-09-2015,0000001,MX,0.57
06-23-03-2016,0000005,MX,1.07
02-17-03-2016,0000006,US,1.57
16-13-03-2016,0000008,US,0.97
11-20-12-2015,0000002,US,1.84
01-11-12-2015,0000004,CA,1.90
08-10-12-2015,0000004,CA,0.00
01-09-12-2015,0000009,MX,1.76
00-09-12-2015,0000007,MX,1.95
02-30-11-2015,0000002,MX,0.00
19-29-11-2015,0000008,MX,0.00
11-27-11-2015,0000005,CA,1.89
15-21-11-2015,0000008,CA,1.44
06-24-05-2016,0000008,MX,1.05
19-19-11-2015,0000004,MX,0.00
20-30-08-2015,0000004,MX,1.24
04-25-08-2015,0000001,US,0.38
16-22-05-2016,0000008,US,1.24
19-19-05-2016,0000010,MX,1.02
14-19-05-2016,0000008,CA,1.15
02-18-05-2016,0000007,US,0.00
20-16-05-2016,0000003,US,0.47
18-20-08-2015,0000002,US,0.00
19-13-08-2015,0000005,US,0.81
06-07-08-2015,0000007,US,0.51
19-09-03-2016,0000001,MX,1.48
01-03-03-2016,0000001,US,1.17
01-03-03-2016,0000001,CA,0.92
00-12-11-2015,0000007,US,0.61
01-27-02-2016,0000008,CA,1.98
02-07-11-2015,0000006,US,1.61
14-06-11-2015,0000006,MX,2.01
11-08-02-2016,0000002,MX,1.56
21-02-02-2016,0000010,CA,1.46
19-02-11-2015,0000005,US,0.00
04-02-11-2015,0000003,CA,1.02
17-02-05-2016,0000009,CA,1.18
06-28-07-2016,0000004,US,0.00
22-20-07-2016,0000010,US,0.30
03-26-01-2016,0000005,CA,0.76
21-23-01-2016,0000005,MX,0.53
00-31-10-2015,0000009,CA,0.76
06-22-01-2016,0000001,MX,0.64
07-29-10-2015,0000001,US,2.03
08-28-10-2015,0000010,CA,1.66
01-09-07-2016,0000002,CA,1.52
16-08-07-2016,0000008,MX,1.24
20-26-10-2015,0000008,US,1.54
06-07-07-2016,0000004,MX,1.04
16-05-07-2016,0000002,MX,0.50
19-03-07-2016,0000007,US,0.78
05-02-07-2016,0000007,CA,1.50
16-13-01-2016,0000005,CA,1.01
05-15-10-2015,0000001,MX,1.29
01-15-10-2015,0000004,US,1.79
12-10-01-2016,0000009,MX,1.06
15-03-04-2016,0000004,CA,1.82
19-01-04-2016,0000005,CA,0.41
03-11-10-2015,0000010,CA,0.55
12-24-03-2016,0000002,US,1.38
20-22-06-2016,0000008,US,0.83
06-22-06-2016,0000002,CA,1.92
14-19-06-2016,0000003,US,1.24
21-03-10-2015,0000005,MX,1.98
07-03-10-2015,0000010,CA,0.38
14-24-12-2015,0000001,US,1.40
05-24-12-2015,0000003,US,0.62
08-29-09-2015,0000010,MX,0.42
09-27-09-2015,0000002,CA,0.43
17-15-03-2016,0000001,US,0.41
10-14-03-2016,0000010,MX,1.58
20-11-03-2016,0000006,US,0.67
07-30-11-2015,0000003,MX,1.06
03-02-09-2015,0000007,MX,0.81
06-31-08-2015,0000003,CA,2.09
10-17-11-2015,0000010,US,0.00
00-16-11-2015,0000009,MX,0.59
15-18-05-2016,0000008,MX,0.00
16-17-05-2016,0000004,MX,1.16
19-13-05-2016,0000002,US,1.10
17-21-08-2015,0000010,US,0.47
02-21-08-2015,0000001,US,1.25
00-20-08-2015,0000008,CA,1.48
02-17-08-2015,0000004,US,1.93
21-12-08-2015,0000009,US,1.31
20-11-08-2015,0000004,MX,1.17
01-10-08-2015,0000010,MX,0.39
04-11-11-2015,0000007,MX,0.46
03-27-02-2016,0000006,CA,0.43
19-25-02-2016,0000008,US,0.83
05-26-02-2016,0000005,CA,2.07
11-24-02-2016,0000002,CA,1.57
07-21-02-2016,0000001,MX,0.49
06-09-02-2016,0000004,US,0.00
13-07-02-2016,0000002,MX,0.87
20-28-01-2016,0000010,MX,1.66
20-21-01-2016,0000002,MX,0.49
05-10-07-2016,0000006,CA,0.93
17-08-07-2016,0000005,CA,0.54
17-16-04-2016,0000008,CA,1.78
07-10-04-2016,0000009,US,1.02
07-15-01-2016,0000002,MX,1.15
02-09-01-2016,0000006,US,0.77
05-10-10-2015,0000003,US,1.43
01-10-10-2015,0000009,US,1.73
08-29-03-2016,0000010,MX,0.50
00-29-03-2016,0000003,US,0.45
06-25-06-2016,0000003,MX,1.37
03-25-06-2016,0000010,MX,1.20
22-19-06-2016,0000008,CA,0.67
06-09-10-2015,0000010,CA,1.50
05-08-10-2015,0000004,MX,1.74
06-15-06-2016,0000002,CA,0.88
22-14-06-2016,0000009,MX,1.43
16-13-06-2016,0000006,CA,0.39
21-26-09-2015,0000001,US,0.48
20-08-06-2016,0000010,US,1.92
00-08-06-2016,0000009,MX,0.43
00-30-05-2016,0000001,MX,1.53
10-15-09-2015,0000004,CA,1.60
07-15-09-2015,0000008,MX,0.87
10-06-09-2015,0000001,US,0.42
02-17-03-2016,0000009,MX,1.04
02-20-12-2015,0000002,MX,1.42
01-19-12-2015,0000001,CA,1.49
15-14-12-2015,0000003,MX,0.65
05-10-12-2015,0000005,US,0.40
19-27-11-2015,0000003,CA,0.47
22-26-11-2015,0000003,MX,0.00
17-25-11-2015,0000004,US,0.92
00-01-09-2015,0000005,CA,0.72
14-17-11-2015,0000001,CA,0.34
13-29-08-2015,0000005,US,2.04
18-25-08-2015,0000004,MX,1.38
15-20-05-2016,0000003,MX,0.31
11-19-05-2016,0000003,CA,0.87
12-10-05-2016,0000004,US,0.00
22-21-08-2015,0000002,CA,1.91
18-16-08-2015,0000003,US,0.51
12-16-08-2015,0000004,MX,0.36
17-10-08-2015,0000002,CA,0.48
18-03-03-2016,0000001,CA,0.90
19-09-11-2015,0000006,US,0.45
14-09-11-2015,0000001,MX,0.00
19-28-02-2016,0000009,MX,0.61
04-28-02-2016,0000001,MX,1.25
13-26-02-2016,0000005,CA,1.90
22-06-11-2015,0000002,US,0.60
11-24-02-2016,0000010,CA,1.84
16-16-02-2016,0000009,MX,1.23
07-13-02-2016,0000005,MX,1.36
03-13-02-2016,0000004,US,0.49
22-05-11-2015,0000009,MX,1.56
17-05-11-2015,0000009,MX,0.38
16-03-08-2016,0000007,CA,0.89
07-27-04-2016,0000009,US,0.49
14-23-07-2016,0000004,MX,1.16
15-19-04-2016,0000010,US,2.00
22-20-07-2016,0000010,MX,1.13
14-29-01-2016,0000001,CA,0.00
19-25-01-2016,0000009,CA,0.44
13-30-10-2015,0000009,MX,0.43
20-06-07-2016,0000010,US,0.66
17-19-01-2016,0000001,MX,1.87
05-03-07-2016,0000002,US,0.00
19-12-04-2016,0000004,CA,1.75
08-09-04-2016,0000003,CA,0.76
01-08-04-2016,0000010,CA,2.04
10-14-10-2015,0000006,CA,1.35
22-12-10-2015,0000008,US,1.52
00-11-10-2015,0000008,US,1.65
16-30-03-2016,0000006,US,2.02
04-29-03-2016,0000009,MX,1.78
21-24-03-2016,0000001,US,1.48
00-04-01-2016,0000003,US,0.78
17-03-01-2016,0000003,CA,1.60
05-06-10-2015,0000007,US,1.74
21-13-06-2016,0000001,MX,1.60
06-31-12-2015,0000004,US,1.44
15-30-12-2015,0000009,US,2.05
06-29-12-2015,0000005,US,1.80
08-02-10-2015,0000007,MX,0.78
22-01-10-2015,0000008,MX,1.25
12-06-06-2016,0000010,MX,1.06
08-02-06-2016,0000002,MX,0.00
11-29-05-2016,0000001,CA,0.54
02-27-05-2016,0000002,MX,0.57
16-24-05-2016,0000001,US,1.30
13-18-09-2015,0000010,MX,1.60
05-17-09-2015,0000001,CA,0.00
10-15-09-2015,0000002,CA,0.44
22-21-03-2016,0000004,CA,1.59
14-18-03-2016,0000002,MX,0.34
00-17-03-2016,0000007,US,0.85
18-07-12-2015,0000010,CA,1.23
09-27-11-2015,0000006,CA,1.14
23-23-05-2016,0000006,MX,1.78
10-16-11-2015,0000010,US,1.05
10-09-05-2016,0000001,MX,1.28
11-08-05-2016,0000003,CA,1.81
14-19-08-2015,0000008,MX,0.36
23-15-08-2015,0000001,CA,1.29
20-14-08-2015,0000002,MX,1.89
20-12-08-2015,0000006,MX,0.81
06-12-08-2015,0000005,US,0.75
11-11-08-2015,0000009,CA,1.03
04-10-08-2015,0000005,US,1.94
19-09-08-2015,0000004,MX,0.56
07-09-08-2015,0000006,MX,0.53
14-10-03-2016,0000005,US,1.71
07-08-03-2016,0000002,CA,0.60
06-03-03-2016,0000005,MX,0.33
00-23-02-2016,0000003,CA,2.04
16-18-02-2016,0000001,US,2.05
16-09-02-2016,0000007,CA,0.89
01-07-02-2016,0000005,MX,2.07
23-05-02-2016,0000005,MX,1.36
06-29-04-2016,0000008,MX,0.71
02-29-04-2016,0000004,CA,1.97
12-20-04-2016,0000008,MX,1.00
07-23-07-2016,0000007,CA,0.78
21-30-01-2016,0000007,MX,0.95
06-23-01-2016,0000003,CA,0.37
18-21-01-2016,0000009,MX,0.76
01-21-01-2016,0000006,US,1.64
22-26-10-2015,0000002,CA,1.52
17-05-07-2016,0000006,MX,1.59
13-16-01-2016,0000009,CA,1.97
23-17-10-2015,0000009,CA,2.09
00-14-10-2015,0000006,US,1.92
22-13-10-2015,0000007,MX,1.77
07-03-04-2016,0000007,CA,0.48
12-11-10-2015,0000008,MX,0.00
13-10-10-2015,0000005,US,0.82
07-31-03-2016,0000010,MX,0.62
21-30-03-2016,0000003,MX,1.75
15-18-06-2016,0000008,US,0.00
18-15-06-2016,0000006,US,0.00
19-02-01-2016,0000006,US,0.96
03-07-10-2015,0000003,MX,1.66
02-13-06-2016,0000002,US,0.66
12-27-12-2015,0000007,US,0.77
10-11-06-2016,0000003,US,1.75
18-08-06-2016,0000010,CA,1.19
10-03-06-2016,0000005,CA,1.09
21-02-06-2016,0000001,MX,0.69
18-23-09-2015,0000010,US,1.66
11-23-09-2015,0000008,CA,0.58
23-22-09-2015,0000005,US,1.42
16-13-09-2015,0000001,MX,1.17
12-09-09-2015,0000010,CA,0.00
09-09-09-2015,0000006,CA,1.46
00-03-09-2015,0000003,MX,1.60
12-18-03-2016,0000006,MX,0.31
07-16-03-2016,0000002,CA,0.33
07-24-05-2016,0000008,CA,1.49
16-19-11-2015,0000002,MX,1.75
04-01-09-2015,0000008,MX,0.00
06-18-11-2015,0000008,US,1.19
01-20-05-2016,0000008,US,0.86
21-19-05-2016,0000006,MX,0.37
20-13-05-2016,0000001,US,1.92
16-19-08-2015,0000007,MX,0.36
01-19-08-2015,0000006,MX,1.47
19-16-08-2015,0000001,MX,0.55
14-06-08-2015,0000006,US,0.40
18-09-03-2016,0000004,US,1.38
12-01-03-2016,0000006,CA,1.74
02-07-11-2015,0000001,US,0.80
16-16-02-2016,0000009,CA,0.73
16-11-02-2016,0000010,CA,0.64
21-09-02-2016,0000001,US,1.07
21-04-08-2016,0000004,US,1.60
15-04-08-2016,0000005,CA,1.68
08-03-08-2016,0000010,CA,0.70
07-03-08-2016,0000005,MX,1.24
06-05-11-2015,0000002,CA,0.55
22-27-04-2016,0000003,MX,0.59
18-21-07-2016,0000009,MX,1.72
06-21-07-2016,0000001,US,0.33
07-01-02-2016,0000001,MX,0.92
05-17-07-2016,0000005,US,1.72
00-31-10-2015,0000003,CA,2.08
06-07-07-2016,0000010,US,1.10
01-24-10-2015,0000005,MX,1.57
13-16-04-2016,0000007,US,0.31
07-20-01-2016,0000003,US,0.57
14-02-07-2016,0000006,CA,1.25
20-17-01-2016,0000005,US,0.99
03-17-01-2016,0000009,CA,0.54
14-18-10-2015,0000002,US,1.75
09-14-01-2016,0000001,US,1.07
03-14-01-2016,0000003,CA,0.98
09-07-04-2016,0000006,MX,1.93
05-10-10-2015,0000003,MX,0.35
03-10-10-2015,0000010,CA,0.52
10-27-06-2016,0000008,US,1.15
12-22-06-2016,0000003,CA,0.00
05-05-01-2016,0000002,US,1.09
16-04-01-2016,0000007,CA,1.70
00-07-10-2015,0000003,US,0.32
04-03-10-2015,0000002,US,1.38
04-11-06-2016,0000009,US,0.00
13-28-05-2016,0000005,MX,0.65
03-27-05-2016,0000006,MX,1.25
10-15-09-2015,0000004,MX,2.06
19-13-09-2015,0000004,MX,0.78
20-11-09-2015,0000008,CA,1.86
17-17-12-2015,0000004,CA,0.57
07-14-12-2015,0000001,CA,1.44
10-04-12-2015,0000006,MX,2.08
02-29-11-2015,0000004,US,1.89
19-27-11-2015,0000003,MX,1.81
06-24-08-2015,0000004,US,0.70
15-18-05-2016,0000008,US,2.04
03-17-05-2016,0000001,US,0.89
16-13-05-2016,0000008,MX,0.00
20-12-05-2016,0000003,US,1.32
15-11-05-2016,0000010,MX,1.94
13-06-05-2016,0000004,CA,2.02
03-21-08-2015,0000001,MX,0.45
01-10-08-2015,0000010,CA,0.79
06-08-08-2015,0000004,CA,2.02
01-05-03-2016,0000006,CA,1.14
14-03-03-2016,0000005,US,1.35
19-09-11-2015,0000002,MX,0.62
10-09-11-2015,0000006,MX,0.57
05-27-02-2016,0000006,US,1.99
18-20-02-2016,0000010,US,0.71
02-20-02-2016,0000006,US,1.06
16-18-02-2016,0000001,MX,1.48
10-15-02-2016,0000010,MX,1.88
00-13-02-2016,0000008,CA,1.30
02-09-02-2016,0000004,MX,2.06
17-05-02-2016,0000005,MX,1.90
21-02-08-2016,0000004,US,1.95
03-03-02-2016,0000003,CA,1.96
03-03-02-2016,0000005,MX,1.62
19-03-05-2016,0000001,US,1.22
17-03-05-2016,0000008,US,1.73
19-01-05-2016,0000003,CA,0.69
05-01-05-2016,0000008,US,1.61
14-31-07-2016,0000005,US,1.36
17-29-07-2016,0000005,US,2.03
12-25-07-2016,0000004,CA,1.25
07-22-04-2016,0000004,MX,0.90
12-24-07-2016,0000008,CA,0.88
22-31-01-2016,0000007,MX,0.95
08-31-01-2016,0000005,CA,1.91
07-31-01-2016,0000008,US,0.45
13-17-07-2016,0000006,CA,0.43
15-29-10-2015,0000003,CA,0.34
20-05-07-2016,0000005,MX,1.69
01-21-10-2015,0000003,MX,1.47
05-30-06-2016,0000004,US,1.52
04-17-01-2016,0000010,CA,0.58
15-18-10-2015,0000009,CA,2.06
01-15-01-2016,0000002,US,0.92
03-17-10-2015,0000007,MX,0.36
09-25-06-2016,0000010,MX,0.00
10-21-06-2016,0000002,US,0.00
18-16-06-2016,0000003,MX,0.00
02-13-06-2016,0000002,CA,1.18
06-29-12-2015,0000005,MX,1.89
04-27-12-2015,0000003,MX,1.40
16-30-05-2016,0000002,CA,0.00
14-25-05-2016,0000001,CA,0.59
