date,MotelName,LoSa,max_price
2016-06-29 23:00:00.0,Sheraton Moos' Motor Inn,CA,0.777
2016-05-13 18:00:00.0,Sheraton Moos' Motor Inn,US,1.5861
2016-01-12 23:00:00.0,Sheraton Moos' Motor Inn,US,1.4985
2016-02-27 01:00:00.0,Sheraton Moos' Motor Inn,CA,1.8454
2016-03-16 00:00:00.0,Sheraton Moos' Motor Inn,CA,0.3253
2016-03-06 04:00:00.0,Sheraton Moos' Motor Inn,MX,1.5793
2016-02-25 04:00:00.0,Sheraton Moos' Motor Inn,MX,1.7795
2016-01-26 14:00:00.0,Sheraton Moos' Motor Inn,CA,1.065
2015-10-16 17:00:00.0,Sheraton Moos' Motor Inn,US,1.6301
2016-06-01 04:00:00.0,Sheraton Moos' Motor Inn,MX,1.4703
2016-06-23 05:00:00.0,Sheraton Moos' Motor Inn,CA,1.0901
2016-03-28 10:00:00.0,Sheraton Moos' Motor Inn,US,1.4912
2016-01-23 19:00:00.0,Sheraton Moos' Motor Inn,CA,1.2586
2016-07-15 03:00:00.0,Sheraton Moos' Motor Inn,MX,1.5999
2016-05-19 15:00:00.0,Sheraton Moos' Motor Inn,MX,1.5738
2016-07-20 19:00:00.0,Sheraton Moos' Motor Inn,CA,1.0142
2016-08-04 23:00:00.0,Sheraton Moos' Motor Inn,US,0.6452
2016-01-14 04:00:00.0,Sheraton Moos' Motor Inn,MX,1.8194
2016-07-31 16:00:00.0,Sheraton Moos' Motor Inn,US,0.8714
2016-02-19 18:00:00.0,Sheraton Moos' Motor Inn,MX,1.3038
2016-02-27 09:00:00.0,Sheraton Moos' Motor Inn,MX,1.51
2016-06-02 15:00:00.0,Sheraton Moos' Motor Inn,MX,1.3314
2016-06-18 15:00:00.0,Sheraton Moos' Motor Inn,CA,1.4637
2016-03-15 23:00:00.0,Sheraton Moos' Motor Inn,CA,0.8989
2016-02-17 02:00:00.0,Sheraton Moos' Motor Inn,US,0.95
2016-03-24 12:00:00.0,Sheraton Moos' Motor Inn,US,1.0431
2016-04-18 08:00:00.0,Sheraton Moos' Motor Inn,US,1.3396
2016-05-08 09:00:00.0,Sheraton Moos' Motor Inn,US,1.2312
2016-04-19 22:00:00.0,Sheraton Moos' Motor Inn,CA,2.041
2016-04-19 22:00:00.0,Sheraton Moos' Motor Inn,MX,2.041
2016-03-11 04:00:00.0,Sheraton Moos' Motor Inn,US,1.6758
2016-03-18 04:00:00.0,Sheraton Moos' Motor Inn,CA,1.8061
2016-05-31 06:00:00.0,Sheraton Moos' Motor Inn,US,1.8375
2015-08-25 17:00:00.0,Sheraton Moos' Motor Inn,MX,1.3236
2016-02-10 15:00:00.0,Sheraton Moos' Motor Inn,CA,1.8503
2016-01-24 17:00:00.0,Sheraton Moos' Motor Inn,US,1.3335
2016-08-03 00:00:00.0,Sheraton Moos' Motor Inn,US,0.6547
2015-12-03 11:00:00.0,Sheraton Moos' Motor Inn,MX,1.1913
2015-09-24 11:00:00.0,Sheraton Moos' Motor Inn,CA,1.582
2016-03-08 17:00:00.0,Sheraton Moos' Motor Inn,CA,0.907
2016-04-09 15:00:00.0,Sheraton Moos' Motor Inn,CA,1.2555
2016-01-26 21:00:00.0,Sheraton Moos' Motor Inn,CA,1.5448
2015-12-26 23:00:00.0,Sheraton Moos' Motor Inn,CA,1.4904
2016-04-08 08:00:00.0,Sheraton Moos' Motor Inn,CA,1.8433
2015-09-09 16:00:00.0,Sheraton Moos' Motor Inn,US,1.9306
2016-05-22 16:00:00.0,Sheraton Moos' Motor Inn,US,1.1867
2016-01-10 09:00:00.0,Sheraton Moos' Motor Inn,US,1.6908
2015-12-13 16:00:00.0,Sheraton Moos' Motor Inn,US,1.577
2015-12-19 18:00:00.0,Sheraton Moos' Motor Inn,US,1.596
2016-03-07 19:00:00.0,Sheraton Moos' Motor Inn,MX,1.1689
2016-05-21 01:00:00.0,Sheraton Moos' Motor Inn,CA,1.936
2016-06-03 02:00:00.0,Sheraton Moos' Motor Inn,CA,1.4374
2016-05-22 05:00:00.0,Sheraton Moos' Motor Inn,US,1.2595
2016-06-10 21:00:00.0,Sheraton Moos' Motor Inn,CA,2.0286
2016-06-01 23:00:00.0,Sheraton Moos' Motor Inn,MX,1.7093
2015-10-18 01:00:00.0,Sheraton Moos' Motor Inn,US,1.5878
2016-08-05 06:00:00.0,Sheraton Moos' Motor Inn,US,1.0519
2015-08-23 06:00:00.0,Sheraton Moos' Motor Inn,MX,1.4247
2016-04-11 10:00:00.0,Sheraton Moos' Motor Inn,CA,1.9727
2016-05-24 07:00:00.0,Sheraton Moos' Motor Inn,CA,1.3216
2015-11-26 08:00:00.0,Sheraton Moos' Motor Inn,CA,1.6824
2015-08-16 22:00:00.0,Sheraton Moos' Motor Inn,CA,1.053
2016-02-17 03:00:00.0,Sheraton Moos' Motor Inn,MX,1.0164
2016-05-23 00:00:00.0,Sheraton Moos' Motor Inn,MX,1.5354
2015-11-03 06:00:00.0,Sheraton Moos' Motor Inn,CA,1.0701
2016-03-10 13:00:00.0,Sheraton Moos' Motor Inn,CA,1.6694
2015-11-24 19:00:00.0,Sheraton Moos' Motor Inn,MX,0.5636
2015-10-31 05:00:00.0,Sheraton Moos' Motor Inn,US,1.8026
2016-03-05 11:00:00.0,Sheraton Moos' Motor Inn,US,1.2166
2015-12-21 19:00:00.0,Sheraton Moos' Motor Inn,MX,1.874
2016-07-31 19:00:00.0,Sheraton Moos' Motor Inn,MX,1.7167
2016-02-25 22:00:00.0,Sheraton Moos' Motor Inn,CA,1.6038
2016-03-30 22:00:00.0,Sheraton Moos' Motor Inn,CA,1.8954
2016-06-30 12:00:00.0,Sheraton Moos' Motor Inn,US,1.1408
2016-01-09 15:00:00.0,Sheraton Moos' Motor Inn,CA,1.9738
2016-05-20 19:00:00.0,Sheraton Moos' Motor Inn,CA,0.3611
2016-03-14 12:00:00.0,Sheraton Moos' Motor Inn,MX,1.4195
2016-02-18 16:00:00.0,Sheraton Moos' Motor Inn,MX,2.0148
2016-02-25 18:00:00.0,Sheraton Moos' Motor Inn,MX,1.6965
2016-03-20 06:00:00.0,Sheraton Moos' Motor Inn,MX,0.3952
2016-03-02 23:00:00.0,Sheraton Moos' Motor Inn,MX,0.9128
2015-08-20 00:00:00.0,Sheraton Moos' Motor Inn,MX,1.7472
2015-09-01 12:00:00.0,Sheraton Moos' Motor Inn,US,1.5753
2015-12-18 19:00:00.0,Sheraton Moos' Motor Inn,US,1.9469
2016-01-26 00:00:00.0,Sheraton Moos' Motor Inn,US,1.2424
2015-08-18 06:00:00.0,Sheraton Moos' Motor Inn,MX,2.0405
2016-07-13 20:00:00.0,Sheraton Moos' Motor Inn,MX,1.2617
2016-03-08 01:00:00.0,Sheraton Moos' Motor Inn,CA,1.309
2015-11-29 07:00:00.0,Sheraton Moos' Motor Inn,US,1.6427
2015-09-15 07:00:00.0,Sheraton Moos' Motor Inn,CA,0.7731
2016-07-26 19:00:00.0,Sheraton Moos' Motor Inn,MX,1.2088
2016-01-29 23:00:00.0,Sheraton Moos' Motor Inn,US,1.9758
2016-07-26 05:00:00.0,Sheraton Moos' Motor Inn,US,0.7853
2016-03-09 07:00:00.0,Sheraton Moos' Motor Inn,CA,0.5096
2016-03-02 02:00:00.0,Sheraton Moos' Motor Inn,MX,1.1591
2016-05-20 03:00:00.0,Sheraton Moos' Motor Inn,MX,1.988
2015-09-27 00:00:00.0,Sheraton Moos' Motor Inn,MX,1.6657
2015-10-23 04:00:00.0,Sheraton Moos' Motor Inn,MX,1.5531
2015-10-21 12:00:00.0,Sheraton Moos' Motor Inn,CA,0.9979
2015-12-19 14:00:00.0,Sheraton Moos' Motor Inn,MX,1.4433
2016-07-08 16:00:00.0,Sheraton Moos' Motor Inn,CA,1.8248
2016-03-03 01:00:00.0,Olinda Windsor Inn,US,1.163
2016-04-10 04:00:00.0,Olinda Windsor Inn,MX,1.87
2015-09-04 15:00:00.0,Olinda Windsor Inn,US,1.6621
2016-06-03 07:00:00.0,Olinda Windsor Inn,MX,1.05
2016-05-18 11:00:00.0,Olinda Windsor Inn,US,1.4515
2015-12-04 14:00:00.0,Olinda Windsor Inn,US,0.823
2015-11-09 14:00:00.0,Olinda Windsor Inn,CA,1.2641
2016-01-27 20:00:00.0,Olinda Windsor Inn,MX,1.6705
2016-07-21 21:00:00.0,Olinda Windsor Inn,CA,1.8705
2015-12-08 08:00:00.0,Olinda Windsor Inn,MX,1.7828
2016-02-24 06:00:00.0,Olinda Windsor Inn,US,1.0733
2016-03-22 22:00:00.0,Olinda Windsor Inn,CA,1.467
2015-12-19 01:00:00.0,Olinda Windsor Inn,CA,1.4796
2016-03-02 19:00:00.0,Olinda Windsor Inn,CA,1.8893
2015-11-06 13:00:00.0,Olinda Windsor Inn,US,1.4399
2015-10-12 14:00:00.0,Olinda Windsor Inn,MX,1.6707
2015-12-25 16:00:00.0,Olinda Windsor Inn,CA,1.4454
2016-04-21 19:00:00.0,Olinda Windsor Inn,CA,1.724
2016-02-07 22:00:00.0,Olinda Windsor Inn,CA,1.8325
2016-01-10 06:00:00.0,Olinda Windsor Inn,CA,0.9723
2016-02-02 18:00:00.0,Olinda Windsor Inn,CA,1.6953
2016-07-16 22:00:00.0,Olinda Windsor Inn,MX,1.5884
2016-05-19 00:00:00.0,Olinda Windsor Inn,MX,1.7447
2016-03-12 06:00:00.0,Olinda Windsor Inn,CA,1.8568
2015-08-16 09:00:00.0,Olinda Windsor Inn,US,1.0675
2015-09-02 17:00:00.0,Olinda Windsor Inn,US,1.9188
2015-08-15 23:00:00.0,Olinda Windsor Inn,CA,1.1546
2016-07-12 13:00:00.0,Olinda Windsor Inn,US,1.4078
2016-02-09 21:00:00.0,Olinda Windsor Inn,MX,1.3656
2016-01-14 23:00:00.0,Olinda Windsor Inn,US,1.0181
2016-03-29 23:00:00.0,Olinda Windsor Inn,MX,1.7653
2015-08-19 08:00:00.0,Olinda Windsor Inn,US,0.8286
2016-03-03 18:00:00.0,Olinda Windsor Inn,US,1.6038
2016-04-28 19:00:00.0,Olinda Windsor Inn,MX,1.059
2016-07-31 06:00:00.0,Olinda Windsor Inn,CA,1.8272
2015-08-21 03:00:00.0,Olinda Windsor Inn,US,0.8721
2015-10-30 07:00:00.0,Olinda Windsor Inn,MX,1.5989
2016-01-04 17:00:00.0,Olinda Windsor Inn,MX,1.5364
2016-06-13 17:00:00.0,Olinda Windsor Inn,US,1.274
2016-03-18 22:00:00.0,Olinda Windsor Inn,CA,1.4328
2016-05-30 00:00:00.0,Olinda Windsor Inn,MX,1.5147
2016-04-01 11:00:00.0,Olinda Windsor Inn,US,1.6942
2015-08-17 12:00:00.0,Olinda Windsor Inn,US,1.4791
2015-08-13 05:00:00.0,Olinda Windsor Inn,US,1.9992
2016-04-22 09:00:00.0,Olinda Windsor Inn,CA,1.7505
2015-11-22 23:00:00.0,Olinda Windsor Inn,MX,0.7839
2016-07-09 14:00:00.0,Olinda Windsor Inn,CA,1.5721
2016-03-28 14:00:00.0,Olinda Windsor Inn,MX,1.3744
2016-07-13 23:00:00.0,Olinda Windsor Inn,CA,1.9188
2016-01-28 02:00:00.0,Olinda Windsor Inn,CA,1.5438
2016-01-14 03:00:00.0,Olinda Windsor Inn,CA,1.3678
2015-08-09 17:00:00.0,Olinda Windsor Inn,MX,1.4543
2016-03-09 19:00:00.0,Olinda Windsor Inn,US,1.5765
2015-09-12 15:00:00.0,Olinda Windsor Inn,CA,1.531
2015-11-03 15:00:00.0,Olinda Windsor Inn,CA,1.7407
2016-02-01 07:00:00.0,Olinda Windsor Inn,CA,1.086
2016-02-05 11:00:00.0,Olinda Windsor Inn,CA,1.5596
2016-01-29 14:00:00.0,Olinda Windsor Inn,MX,1.3414
2016-06-30 14:00:00.0,Olinda Windsor Inn,CA,1.2582
2016-05-04 20:00:00.0,Olinda Windsor Inn,US,1.4708
2016-04-24 22:00:00.0,Olinda Windsor Inn,MX,1.3414
2016-05-05 10:00:00.0,Olinda Windsor Inn,US,1.5339
2016-06-02 12:00:00.0,Olinda Windsor Inn,MX,1.6716
2016-03-24 21:00:00.0,Olinda Windsor Inn,MX,1.374
2016-03-23 23:00:00.0,Olinda Windsor Inn,US,2.0218
2016-02-21 02:00:00.0,Olinda Windsor Inn,CA,1.2998
2015-08-29 11:00:00.0,Olinda Windsor Inn,MX,2.0378
2016-03-29 04:00:00.0,Olinda Windsor Inn,CA,1.6992
2015-08-17 07:00:00.0,Olinda Windsor Inn,MX,1.456
2016-03-15 17:00:00.0,Olinda Windsor Inn,MX,1.6331
2016-04-20 20:00:00.0,Olinda Windsor Inn,US,1.5929
2016-04-06 07:00:00.0,Olinda Windsor Inn,US,1.2098
2016-06-19 09:00:00.0,Olinda Windsor Inn,US,1.7159
2015-09-06 10:00:00.0,Olinda Windsor Inn,CA,1.5041
2016-05-04 15:00:00.0,Olinda Windsor Inn,US,1.8023
2016-04-12 01:00:00.0,Olinda Windsor Inn,US,1.4224
2016-04-30 06:00:00.0,Olinda Windsor Inn,US,1.681
2015-11-07 02:00:00.0,Olinda Windsor Inn,CA,1.9739
2015-10-29 07:00:00.0,Olinda Windsor Inn,US,1.9285
2016-06-25 03:00:00.0,Olinda Windsor Inn,CA,0.5652
2015-09-30 09:00:00.0,Olinda Windsor Inn,CA,1.4837
2016-01-24 19:00:00.0,Olinda Windsor Inn,CA,0.7157
2016-01-31 19:00:00.0,Olinda Windsor Inn,US,1.5024
2016-03-31 07:00:00.0,Olinda Windsor Inn,CA,0.6431
2016-03-07 18:00:00.0,Olinda Windsor Inn,US,1.5222
2016-07-09 13:00:00.0,Olinda Windsor Inn,MX,1.6703
2016-04-17 13:00:00.0,Olinda Windsor Inn,MX,1.8587
2016-02-20 03:00:00.0,Olinda Windsor Inn,US,1.618
2015-11-05 10:00:00.0,Olinda Windsor Inn,CA,1.9543
2016-05-20 01:00:00.0,Olinda Windsor Inn,US,1.1385
2015-10-29 04:00:00.0,Olinda Windsor Inn,MX,0.9769
2015-09-10 06:00:00.0,Olinda Windsor Inn,MX,1.8266
2016-03-16 13:00:00.0,Olinda Windsor Inn,CA,0.6506
2015-08-18 02:00:00.0,Olinda Windsor Inn,US,1.4768
2015-10-24 13:00:00.0,Olinda Windsor Inn,MX,1.0362
2015-10-21 09:00:00.0,Olinda Windsor Inn,CA,0.7342
2016-06-29 14:00:00.0,Olinda Windsor Inn,US,1.1618
2015-09-01 15:00:00.0,Olinda Windsor Inn,CA,1.591
2015-09-06 16:00:00.0,Olinda Windsor Inn,US,1.8623
2016-03-02 21:00:00.0,Olinda Windsor Inn,US,1.6482
2015-11-18 12:00:00.0,Olinda Windsor Inn,MX,1.7381
2016-07-21 06:00:00.0,Olinda Windsor Inn,MX,1.6302
2016-07-17 11:00:00.0,Olinda Windsor Inn,MX,1.6621
2015-08-31 01:00:00.0,Olinda Windsor Inn,US,1.4887
2016-03-02 08:00:00.0,Olinda Windsor Inn,CA,1.6063
2015-10-26 15:00:00.0,Olinda Windsor Inn,CA,1.1995
2015-11-17 17:00:00.0,Olinda Windsor Inn,MX,1.395
2016-08-03 18:00:00.0,Olinda Windsor Inn,MX,1.503
2016-02-29 05:00:00.0,Olinda Windsor Inn,MX,1.7069
2016-04-12 07:00:00.0,Olinda Windsor Inn,CA,1.6461
2015-10-13 11:00:00.0,Olinda Windsor Inn,MX,1.2943
2015-08-29 18:00:00.0,Olinda Windsor Inn,MX,1.5322
2015-12-22 20:00:00.0,Olinda Windsor Inn,CA,0.7132
2016-07-16 03:00:00.0,Olinda Windsor Inn,MX,0.9979
2016-06-21 13:00:00.0,Olinda Windsor Inn,MX,1.5668
2015-11-17 14:00:00.0,Olinda Windsor Inn,MX,0.6789
2015-12-24 14:00:00.0,Olinda Windsor Inn,MX,1.335
2016-02-27 18:00:00.0,Olinda Windsor Inn,US,1.8333
2015-08-30 07:00:00.0,Olinda Windsor Inn,CA,2.0167
2016-05-11 17:00:00.0,Olinda Windsor Inn,MX,1.2703
2016-06-16 14:00:00.0,Olinda Windsor Inn,US,1.7266
2016-01-16 16:00:00.0,Olinda Windsor Inn,MX,0.8536
2016-03-14 19:00:00.0,Olinda Windsor Inn,US,1.3061
2016-01-28 01:00:00.0,Olinda Windsor Inn,MX,1.2535
2016-02-18 15:00:00.0,Olinda Windsor Inn,CA,0.8099
2015-12-11 18:00:00.0,Olinda Windsor Inn,MX,1.554
2015-12-23 11:00:00.0,Olinda Windsor Inn,MX,1.9345
2016-06-12 23:00:00.0,Olinda Windsor Inn,MX,1.4045
2015-08-12 06:00:00.0,Olinda Windsor Inn,US,1.6244
2016-05-29 11:00:00.0,Olinda Windsor Inn,US,0.7864
2016-04-28 13:00:00.0,Olinda Windsor Inn,MX,0.7484
2016-03-08 14:00:00.0,Olinda Windsor Inn,CA,1.1718
2016-05-01 00:00:00.0,Olinda Windsor Inn,US,1.4504
2016-06-13 07:00:00.0,Olinda Windsor Inn,US,1.7069
2016-01-12 09:00:00.0,Olinda Windsor Inn,US,1.0894
2015-10-06 15:00:00.0,Olinda Windsor Inn,CA,0.8975
2015-09-26 21:00:00.0,Olinda Windsor Inn,MX,1.2371
2015-09-01 10:00:00.0,Olinda Windsor Inn,MX,1.3576
2015-12-18 20:00:00.0,Olinda Windsor Inn,CA,1.512
2015-10-11 22:00:00.0,Olinda Windsor Inn,MX,1.7708
2016-05-25 14:00:00.0,Olinda Windsor Inn,MX,0.7733
2016-05-24 16:00:00.0,Olinda Windsor Inn,MX,1.5851
2015-12-14 05:00:00.0,Olinda Windsor Inn,CA,1.1078
2016-01-29 06:00:00.0,Olinda Windsor Inn,CA,1.0382
2016-03-04 15:00:00.0,Olinda Windsor Inn,CA,1.1829
2015-11-30 06:00:00.0,Olinda Windsor Inn,CA,1.7649
2016-07-21 09:00:00.0,Olinda Windsor Inn,MX,1.5819
2015-11-07 20:00:00.0,Olinda Windsor Inn,CA,1.6582
2016-01-22 06:00:00.0,Olinda Windsor Inn,US,1.2714
2016-06-07 16:00:00.0,Olinda Windsor Inn,US,2.053
2016-06-20 12:00:00.0,Olinda Windsor Inn,MX,0.9724
2015-11-25 20:00:00.0,Olinda Windsor Inn,CA,1.4673
2016-06-20 10:00:00.0,Olinda Windsor Inn,MX,1.2462
2016-02-02 06:00:00.0,Olinda Windsor Inn,US,1.1914
2016-08-04 11:00:00.0,Olinda Windsor Inn,CA,1.2883
2016-07-22 17:00:00.0,Olinda Windsor Inn,US,1.1954
2016-01-09 20:00:00.0,Olinda Windsor Inn,CA,1.365
2015-08-10 04:00:00.0,Olinda Windsor Inn,MX,1.2971
2016-06-04 11:00:00.0,Olinda Windsor Inn,US,1.6656
2016-07-07 03:00:00.0,Olinda Windsor Inn,MX,1.776
2016-03-07 05:00:00.0,Olinda Windsor Inn,MX,1.7106
2016-04-01 06:00:00.0,Olinda Windsor Inn,US,1.9564
2016-06-23 06:00:00.0,Olinda Windsor Inn,US,0.8819
2015-09-04 16:00:00.0,Olinda Windsor Inn,MX,1.5371
2016-05-24 17:00:00.0,Olinda Windsor Inn,MX,1.3588
2015-11-26 20:00:00.0,Olinda Windsor Inn,US,1.3342
2015-12-17 10:00:00.0,Olinda Windsor Inn,CA,0.972
2016-03-10 23:00:00.0,Olinda Windsor Inn,MX,0.9548
2016-01-29 16:00:00.0,Olinda Windsor Inn,US,1.5259
2016-01-31 22:00:00.0,Olinda Windsor Inn,MX,1.524
2016-05-09 10:00:00.0,Olinda Windsor Inn,CA,1.3276
2016-01-15 19:00:00.0,Olinda Windsor Inn,MX,1.4331
2016-05-08 05:00:00.0,Olinda Windsor Inn,MX,1.4235
2015-10-26 20:00:00.0,Olinda Windsor Inn,MX,1.476
2015-09-13 04:00:00.0,Olinda Windsor Inn,MX,1.6269
2015-08-17 06:00:00.0,Olinda Windsor Inn,MX,1.6777
2016-01-12 14:00:00.0,Olinda Windsor Inn,MX,1.3798
2016-03-25 21:00:00.0,Olinda Windsor Inn,MX,1.5134
2015-10-26 00:00:00.0,Olinda Windsor Inn,US,1.724
2015-12-05 11:00:00.0,Olinda Windsor Inn,MX,1.6313
2016-05-20 23:00:00.0,Olinda Windsor Inn,US,2.0036
2016-06-26 00:00:00.0,Olinda Windsor Inn,MX,1.4974
2015-12-06 10:00:00.0,Olinda Windsor Inn,MX,1.7785
2016-04-09 13:00:00.0,Olinda Windsor Inn,US,1.254
2016-05-20 16:00:00.0,Olinda Windsor Inn,CA,1.0382
2016-02-28 04:00:00.0,Olinda Windsor Inn,CA,1.4178
2016-04-28 20:00:00.0,Olinda Windsor Inn,MX,1.8625
2016-07-17 23:00:00.0,Olinda Windsor Inn,US,1.1468
2016-03-18 09:00:00.0,Olinda Windsor Inn,US,1.5409
2016-03-17 15:00:00.0,Olinda Windsor Inn,CA,1.1083
2015-09-07 18:00:00.0,Olinda Windsor Inn,CA,1.3127
2016-06-23 22:00:00.0,Olinda Windsor Inn,CA,1.887
2016-02-18 07:00:00.0,Olinda Windsor Inn,CA,0.947
2015-09-13 10:00:00.0,Olinda Windsor Inn,US,1.0475
2016-02-27 21:00:00.0,Olinda Windsor Inn,MX,1.617
2016-02-20 11:00:00.0,Olinda Windsor Inn,US,1.8934
2016-06-16 00:00:00.0,Olinda Windsor Inn,CA,1.5369
2015-12-16 16:00:00.0,Olinda Windsor Inn,CA,1.517
2016-01-20 05:00:00.0,Olinda Windsor Inn,US,0.5846
2015-08-12 03:00:00.0,Olinda Windsor Inn,US,1.4535
2015-09-17 05:00:00.0,Olinda Windsor Inn,MX,1.1482
2015-09-22 17:00:00.0,Olinda Windsor Inn,CA,1.789
2016-06-02 23:00:00.0,Olinda Windsor Inn,CA,1.6655
2016-07-06 09:00:00.0,Olinda Windsor Inn,CA,1.7856
2016-06-12 09:00:00.0,Olinda Windsor Inn,MX,1.5621
2015-12-03 03:00:00.0,Olinda Windsor Inn,US,1.2026
2015-08-11 16:00:00.0,Olinda Windsor Inn,CA,1.5648
2015-08-25 04:00:00.0,Olinda Windsor Inn,MX,1.8508
2015-09-15 13:00:00.0,Olinda Windsor Inn,US,1.6666
2015-09-18 14:00:00.0,Olinda Windsor Inn,US,1.8914
2016-07-25 01:00:00.0,Olinda Windsor Inn,US,0.7672
2016-05-21 14:00:00.0,Olinda Windsor Inn,MX,1.4848
2015-11-14 13:00:00.0,Olinda Windsor Inn,US,1.747
2015-12-17 20:00:00.0,Olinda Windsor Inn,MX,1.8136
2015-10-14 22:00:00.0,Olinda Windsor Inn,MX,0.9454
2016-05-17 03:00:00.0,Olinda Windsor Inn,US,0.8606
2016-05-25 06:00:00.0,Olinda Windsor Inn,MX,1.6092
2015-11-09 00:00:00.0,Olinda Windsor Inn,US,1.5667
2016-01-19 17:00:00.0,Olinda Windsor Inn,US,1.5932
2016-01-19 17:00:00.0,Olinda Windsor Inn,MX,1.5932
2015-10-27 03:00:00.0,Olinda Windsor Inn,MX,1.1243
2015-12-08 05:00:00.0,Olinda Windsor Inn,CA,1.3629
2015-11-17 07:00:00.0,Olinda Windsor Inn,MX,1.2382
2016-01-12 07:00:00.0,Olinda Windsor Inn,CA,1.3051
2015-08-08 22:00:00.0,Olinda Windsor Inn,MX,1.1438
2016-04-22 05:00:00.0,Olinda Windsor Inn,US,1.578
2016-02-27 06:00:00.0,Olinda Windsor Inn,MX,2.0229
2015-08-27 01:00:00.0,Olinda Windsor Inn,CA,1.2404
2016-07-14 10:00:00.0,Olinda Windsor Inn,MX,1.787
2015-09-13 16:00:00.0,Olinda Windsor Inn,MX,1.1396
2015-12-04 20:00:00.0,Olinda Windsor Inn,CA,1.0472
2016-01-04 23:00:00.0,Olinda Windsor Inn,US,1.832
2016-02-04 06:00:00.0,Olinda Windsor Inn,US,1.592
2016-03-20 22:00:00.0,Olinda Windsor Inn,CA,0.9605
2016-07-22 23:00:00.0,Olinda Windsor Inn,CA,1.6286
2015-10-20 08:00:00.0,Olinda Windsor Inn,CA,1.6763
2016-01-13 22:00:00.0,Olinda Windsor Inn,CA,1.0375
2015-10-28 22:00:00.0,Olinda Windsor Inn,US,1.6339
2016-06-22 05:00:00.0,Olinda Windsor Inn,MX,0.8916
2016-02-05 20:00:00.0,Olinda Windsor Inn,MX,1.431
2015-10-01 08:00:00.0,Olinda Windsor Inn,US,1.6099
2016-07-26 20:00:00.0,Olinda Windsor Inn,US,1.4958
2016-08-03 03:00:00.0,Olinda Windsor Inn,CA,1.1587
2016-03-23 08:00:00.0,Olinda Windsor Inn,MX,1.2903
2016-03-14 11:00:00.0,Olinda Windsor Inn,CA,1.4191
2015-11-04 19:00:00.0,Olinda Windsor Inn,US,1.2944
2016-05-12 21:00:00.0,Olinda Windsor Inn,CA,1.736
2015-11-20 23:00:00.0,Olinda Windsor Inn,MX,1.618
2016-07-13 01:00:00.0,Olinda Windsor Inn,CA,1.9879
2015-08-21 02:00:00.0,Olinda Windsor Inn,US,1.1813
2015-12-23 10:00:00.0,Olinda Windsor Inn,MX,1.0188
2016-06-22 16:00:00.0,Olinda Windsor Inn,US,0.7646
2015-11-26 17:00:00.0,Olinda Windsor Inn,US,1.6318
2015-11-16 09:00:00.0,Olinda Windsor Inn,MX,1.2106
2016-01-29 11:00:00.0,Olinda Windsor Inn,US,1.7202
2016-01-17 19:00:00.0,Olinda Windsor Inn,MX,0.5679
2015-10-18 06:00:00.0,Olinda Windsor Inn,MX,1.6052
2016-05-27 15:00:00.0,Olinda Windsor Inn,MX,1.5466
2016-02-14 08:00:00.0,Olinda Windsor Inn,MX,1.9251
2016-03-28 20:00:00.0,Olinda Windsor Inn,US,1.4568
2016-04-15 00:00:00.0,Olinda Windsor Inn,US,0.723
2015-08-30 02:00:00.0,Olinda Windsor Inn,US,1.3088
2016-07-21 07:00:00.0,Olinda Windsor Inn,US,1.3365
2015-11-27 12:00:00.0,Olinda Windsor Inn,MX,1.087
2016-03-03 00:00:00.0,Olinda Windsor Inn,MX,0.8084
2016-02-21 07:00:00.0,Olinda Windsor Inn,CA,1.358
2015-09-11 11:00:00.0,Olinda Windsor Inn,MX,1.4964
2016-05-09 12:00:00.0,Olinda Windsor Inn,MX,0.9755
2016-05-03 13:00:00.0,Olinda Windsor Inn,CA,1.2225
2015-12-14 01:00:00.0,Olinda Windsor Inn,MX,1.1043
2015-10-17 01:00:00.0,Olinda Windsor Inn,US,1.5403
2016-05-07 16:00:00.0,Olinda Windsor Inn,US,0.8484
2015-08-12 23:00:00.0,Olinda Windsor Inn,CA,1.8525
2016-05-17 21:00:00.0,Olinda Windsor Inn,CA,0.7504
2016-03-18 21:00:00.0,Olinda Windsor Inn,MX,1.7803
2015-08-24 10:00:00.0,Olinda Windsor Inn,US,1.8816
2015-09-19 16:00:00.0,Olinda Windsor Inn,CA,1.3118
2015-08-16 19:00:00.0,Olinda Windsor Inn,CA,0.7304
2015-10-28 05:00:00.0,Olinda Windsor Inn,US,1.1929
2016-03-01 18:00:00.0,Olinda Windsor Inn,US,1.0846
2016-05-02 02:00:00.0,Olinda Windsor Inn,US,2.0119
2016-01-27 05:00:00.0,Olinda Windsor Inn,US,1.5208
2016-05-03 19:00:00.0,Olinda Windsor Inn,MX,1.3894
2016-05-11 01:00:00.0,Olinda Windsor Inn,US,1.8233
2016-03-30 01:00:00.0,Olinda Windsor Inn,US,1.389
2015-10-19 03:00:00.0,Olinda Windsor Inn,US,1.7837
2015-12-14 07:00:00.0,Olinda Windsor Inn,MX,1.6209
2016-03-09 12:00:00.0,Olinda Windsor Inn,CA,1.9718
2016-07-17 21:00:00.0,Olinda Windsor Inn,MX,1.6957
2015-11-20 08:00:00.0,Olinda Windsor Inn,CA,1.1592
2016-06-28 09:00:00.0,Olinda Windsor Inn,MX,1.9206
2015-10-19 00:00:00.0,Olinda Windsor Inn,MX,1.2974
